,religious_id,name,religion,denomination,institution_type,street,housenumber,postcode,website,phone_number,email,wheelchair_accessible,service_times,opening_hours,heritage,historic,geometry,geom_point,latitude,longitude,wikidata,wikipedia,address,denomination_std,district,neighborhood,neighborhood_id,district_id
583,152495111,,christian,protestant,chapel,Am Alten Friedhof,50,12524,,,,,,,,,"POLYGON ((13.5286846 52.4211921, 13.5288415 52.4211674, 13.5288332 52.4211478, 13.5288608 52.4211435, 13.5288458 52.421108, 13.5288225 52.4211116, 13.5288154 52.4210948, 13.528673 52.4211172, 13.5286654 52.4210992, 13.5286084 52.4211082, 13.5286331 52.4211665, 13.5286713 52.4211605, 13.5286846 52.4211921))",POINT (13.528736513983645 52.42113035),52.42113035,13.528736513983645,,,"Am Alten Friedhof, 50, Altglienicke, Berlin, 12524",protestant,Treptow-Köpenick,Altglienicke,0906,11009009
584,152892264,Aussegnungs-Kapelle,christian,lutheran,chapel,,,,,,,,,,,,"POLYGON ((13.525924 52.4113069, 13.5259394 52.4113391, 13.5259553 52.4113741, 13.5259097 52.4113827, 13.5259148 52.4113934, 13.5259008 52.4114074, 13.5258761 52.4114121, 13.5258519 52.4114057, 13.5258545 52.4114195, 13.5258108 52.411427, 13.5257922 52.4113889, 13.5257694 52.4113811, 13.5257604 52.4113618, 13.5257743 52.4113467, 13.5257553 52.4113087, 13.5257955 52.4113016, 13.5258086 52.4113158, 13.5258173 52.4112989, 13.5258437 52.4112947, 13.5258713 52.4113043, 13.5258749 52.4113132, 13.525924 52.4113069))",POINT (13.525856816214286 52.41135425),52.41135425,13.525856816214286,,,,lutheran,Treptow-Köpenick,Altglienicke,0906,11009009
585,153260639,Ernst-Moritz-Arndt-Gemeindeheim,christian,lutheran,church,,,,,,,,Su 10:00,,,,"POLYGON ((13.5593649 52.4101798, 13.5591642 52.4103447, 13.559239 52.4103786, 13.5592274 52.4103881, 13.5592434 52.4103953, 13.5592486 52.410391, 13.5593015 52.4104149, 13.5592961 52.4104193, 13.5593116 52.4104263, 13.559325 52.4104153, 13.5593182 52.4104122, 13.5593579 52.4103796, 13.5593657 52.4103831, 13.5593778 52.4103731, 13.5593624 52.4103661, 13.5593569 52.4103707, 13.5593239 52.4103558, 13.5594443 52.4102568, 13.5595901 52.4103229, 13.5594862 52.4104083, 13.5595799 52.4104508, 13.5596858 52.4103638, 13.5597025 52.4103713, 13.5597787 52.4103087, 13.5595989 52.4102273, 13.559553 52.410265, 13.5593649 52.4101798))",POINT (13.559672248345525 52.4103158),52.4103158,13.559672248345525,Q1357143,,,lutheran,Treptow-Köpenick,Altglienicke,0906,11009009
586,153523593,"Neuapostolische Kirche, Gemeinde Zehlendorf",christian,new_apostolic,church,Leo-Baeck-Straße,5,14165,,,,yes,,,,,"POLYGON ((13.2592927 52.4213267, 13.2592678 52.4212735, 13.2593645 52.4212567, 13.2593106 52.4211412, 13.259214 52.421158, 13.2592053 52.4211396, 13.2590139 52.4211728, 13.2591017 52.4213606, 13.2591566 52.4213511, 13.259166 52.4213713, 13.2592505 52.4213567, 13.2592408 52.4213357, 13.2592927 52.4213267))",POINT (13.259189217870077 52.421214750000004),52.421214750000004,13.259189217870077,,,"Leo-Baeck-Straße, 5, Zehlendorf, Berlin, 14165",new_apostolic,Steglitz-Zehlendorf,Zehlendorf,0604,11006006
587,154558328,Maria-Hilf-Kirche,christian,roman_catholic,church,Cimbernstraße,2,12524,,,,,,,,,"POLYGON ((13.5400246 52.4172267, 13.5400481 52.4172645, 13.5399901 52.417278, 13.5400318 52.4173449, 13.5402794 52.4172872, 13.540238 52.4172207, 13.5401617 52.4172385, 13.5401379 52.4172003, 13.5400246 52.4172267))",POINT (13.54014428511279 52.41727125),52.41727125,13.54014428511279,Q33082950,de:Maria-Hilf-Kirche (Berlin),"Cimbernstraße, 2, Altglienicke, Berlin, 12524",roman_catholic,Treptow-Köpenick,Altglienicke,0906,11009009
588,156817080,Philipp-Melanchthon Kapelle,christian,lutheran,church,Orchideenweg,,12357,,,,,Su 11:00,,,,"POLYGON ((13.4854254 52.4349473, 13.4855086 52.4349107, 13.4855436 52.4349387, 13.4855726 52.4349245, 13.4856903 52.435018, 13.4857137 52.4350063, 13.4858498 52.4351165, 13.4857783 52.4351501, 13.4857144 52.4350979, 13.4856496 52.4351277, 13.4854254 52.4349473))",POINT (13.485670202144561 52.43505795),52.43505795,13.485670202144561,,,"Orchideenweg, Rudow, Berlin, 12357",lutheran,Neukölln,Rudow,0804,11008008
589,156974319,Kirche Berlin-Wartenberg,christian,protestant,church,Falkenberger Chaussee,93,13059,https://kirche-berlin-malchow.de/wp2/,,,yes,,,,,"POLYGON ((13.5158172 52.567883, 13.5158137 52.5679041, 13.5158212 52.5679269, 13.515836 52.5679474, 13.5158695 52.5679723, 13.5159163 52.5679979, 13.5159684 52.5680215, 13.5160469 52.5680496, 13.5161418 52.568072, 13.5162169 52.5680829, 13.5162639 52.5680858, 13.5163249 52.5680844, 13.5163633 52.5680751, 13.5163895 52.5680616, 13.5164032 52.568044, 13.5164054 52.5680263, 13.5163721 52.5679843, 13.5163102 52.5679448, 13.5162047 52.5679007, 13.5161409 52.5678835, 13.5160768 52.5678675, 13.516026 52.5678585, 13.5159714 52.5678538, 13.515917 52.5678536, 13.515863 52.5678594, 13.5158371 52.5678699, 13.5158172 52.567883))",POINT (13.516093267341773 52.56795985),52.56795985,13.516093267341773,Q108479088,,"Falkenberger Chaussee, 93, Neu-Hohenschönhausen, Berlin, 13059",protestant,Lichtenberg,Neu-Hohenschönhausen,1109,11011011
590,157840775,Rumänisch-Orthodoxe Kirche,christian,romanian_orthodox,church,Heerstraße,63,14055,,,,no,,,,,"POLYGON ((13.2494861 52.5076452, 13.2494975 52.5076432, 13.2495063 52.5076388, 13.2495112 52.5076297, 13.2495084 52.5076233, 13.2495017 52.5076178, 13.2494906 52.5076145, 13.2494964 52.507567, 13.2495121 52.5075609, 13.2495249 52.5075529, 13.2495328 52.5075421, 13.2495346 52.5075309, 13.2495275 52.5075213, 13.2495199 52.5075162, 13.249522 52.5074949, 13.2495169 52.507495, 13.2495179 52.5074839, 13.2495002 52.5074836, 13.2494969 52.5074755, 13.2494906 52.5074689, 13.2494817 52.5074638, 13.2494703 52.5074608, 13.2494586 52.5074586, 13.2494438 52.5074585, 13.2494354 52.50746, 13.2494268 52.5074623, 13.2494173 52.5074667, 13.2494108 52.507471, 13.2494064 52.5074762, 13.249388 52.5074762, 13.249334 52.5074733, 13.2493352 52.5074634, 13.249163 52.507453, 13.2491449 52.5075661, 13.2493759 52.5075829, 13.249371 52.5076149, 13.2493096 52.5076112, 13.2493046 52.5076472, 13.2493639 52.5076514, 13.2493618 52.5076618, 13.2494817 52.5076684, 13.2494861 52.5076452))",POINT (13.24933243616269 52.5075569),52.5075569,13.24933243616269,,,"Heerstraße, 63, Westend, Berlin, 14055",romanian_orthodox,Charlottenburg-Wilmersdorf,Westend,0405,11004004
591,161887384,Kirche am Hohenzollernplatz,christian,protestant,church,Hohenzollernplatz,202-203,10717,https://www.hohenzollerngemeinde.de/,,,yes,,,4,,"POLYGON ((13.3267598 52.4942125, 13.3267763 52.494197, 13.3266866 52.4941615, 13.3266802 52.494157, 13.3266756 52.4941477, 13.3266814 52.4941381, 13.3266802 52.4941376, 13.3267749 52.4940481, 13.3267765 52.4940488, 13.3267793 52.4940465, 13.3267828 52.4940444, 13.3267869 52.4940427, 13.3267915 52.4940415, 13.3267963 52.4940407, 13.3268013 52.4940404, 13.3268063 52.4940407, 13.326811 52.4940414, 13.3268154 52.4940427, 13.3268528 52.4940572, 13.3269032 52.4940774, 13.3269196 52.4940617, 13.3270126 52.4941, 13.3270139 52.4941003, 13.3272574 52.4941957, 13.3272904 52.4941646, 13.3273571 52.4941912, 13.3274284 52.4942196, 13.3274374 52.494223, 13.3273705 52.4942854, 13.3273803 52.4942893, 13.3273012 52.4943638, 13.3272924 52.4943591, 13.3272247 52.4944226, 13.32715 52.4943931, 13.3271698 52.4943745, 13.3267598 52.4942125))",POINT (13.327134643518516 52.4942542),52.4942542,13.327134643518516,Q1742773,de:Kirche am Hohenzollernplatz,"Hohenzollernplatz, 202-203, Berlin, 10717",protestant,Charlottenburg-Wilmersdorf,Wilmersdorf,0402,11004004
592,162283745,Martin Luther Kapelle,christian,protestant,church,,,,http://www.stadtkirche-koepenick.de/,,,,,,,,"POLYGON ((13.5853926 52.4680895, 13.5853087 52.4679635, 13.585406 52.4679385, 13.58549 52.4680649, 13.5854841 52.4680666, 13.5853995 52.468088, 13.5853926 52.4680895))",POINT (13.585399383361963 52.4680142),52.4680142,13.585399383361963,Q58462992,,,protestant,Treptow-Köpenick,Köpenick,0910,11009009
593,162475983,Neuapostolische Kirche,christian,anglican,church,Zu den sieben Raben,12,12555,,,,yes,Su 10:00,,,,"POLYGON ((13.5877198 52.4632073, 13.5878341 52.4632035, 13.5878361 52.4632258, 13.5881947 52.4632139, 13.588182 52.4630717, 13.587818 52.4630838, 13.5878201 52.4631072, 13.5877112 52.4631108, 13.5877198 52.4632073))",POINT (13.587952481141992 52.46315715),52.46315715,13.587952481141992,,,"Zu den sieben Raben, 12, Köpenick, Berlin, 12555",anglican,Treptow-Köpenick,Köpenick,0910,11009009
594,162476056,Charlotte-Rose Haus,christian,evangelical,residential,Mahlsdorfer Straße,48-49,12555,,,,,,,,,"POLYGON ((13.5872541 52.4678285, 13.587244 52.4678328, 13.587185 52.4677807, 13.5871951 52.4677764, 13.5871635 52.4677485, 13.5872095 52.4677273, 13.5871825 52.4677054, 13.5872415 52.4676783, 13.5872685 52.4677002, 13.5872942 52.4676884, 13.5873209 52.4677113, 13.5873307 52.4677071, 13.5873903 52.4677584, 13.5873806 52.4677627, 13.5874216 52.467798, 13.5872871 52.4678577, 13.5872541 52.4678285))",POINT (13.587287948833858 52.46776955),52.46776955,13.587287948833858,,,"Mahlsdorfer Straße, 48-49, Köpenick, Berlin, 12555",protestant,Treptow-Köpenick,Köpenick,0910,11009009
595,163216895,Werner-Sylten Kapelle,christian,protestant,chapel,,,,,,,limited,,,,,"POLYGON ((13.5660258 52.4425681, 13.5661094 52.4425871, 13.5662089 52.4424245, 13.5661253 52.4424054, 13.5660258 52.4425681))",POINT (13.566117336497646 52.4424963),52.4424963,13.566117336497646,,,,protestant,Treptow-Köpenick,Köpenick,0910,11009009
596,163952786,Nikolai-Kapelle,christian,protestant,place_of_worship,Grüne Trift,106B,12557,,,,,,,,,"POLYGON ((13.5907366 52.4312511, 13.5907505 52.431221, 13.5907009 52.4312125, 13.590715 52.431182, 13.5907662 52.4311909, 13.5907771 52.4311675, 13.5909681 52.4312006, 13.5909292 52.4312844, 13.5907366 52.4312511))",POINT (13.59084759704654 52.431236049999995),52.431236049999995,13.59084759704654,,,"Grüne Trift, 106B, Köpenick, Berlin, 12557",protestant,Treptow-Köpenick,Köpenick,0910,11009009
597,164139991,Nordend,christian,protestant,place_of_worship,Schönhauser Straße,32,13158,,,,yes,,,4,,"POLYGON ((13.3982995 52.5937759, 13.3982972 52.5937803, 13.3982404 52.5937692, 13.3982383 52.5937734, 13.3982254 52.5937706, 13.3982291 52.5937646, 13.3980729 52.5937388, 13.3980974 52.5936898, 13.3980787 52.5936862, 13.3980903 52.5936626, 13.3981092 52.5936661, 13.3981458 52.5935931, 13.3981764 52.5935991, 13.3982356 52.5934755, 13.3983758 52.5935019, 13.398349 52.593555, 13.3983113 52.5935491, 13.3982764 52.5936197, 13.3983896 52.5936384, 13.3983971 52.5936208, 13.3985214 52.5936433, 13.3985182 52.5936501, 13.3984902 52.5937097, 13.3985764 52.5937247, 13.3985711 52.593736, 13.3985799 52.5937374, 13.3985777 52.5937419, 13.398569 52.5937403, 13.3985549 52.5937704, 13.3985639 52.593772, 13.3985607 52.593779, 13.3985516 52.5937775, 13.3985383 52.5938056, 13.3985477 52.5938072, 13.3985441 52.5938149, 13.3985348 52.5938132, 13.3985304 52.5938221, 13.3985213 52.5938206, 13.3985235 52.5938163, 13.398507 52.5938134, 13.3985047 52.5938179, 13.3984924 52.5938157, 13.3984948 52.593811, 13.3984522 52.5938032, 13.3984498 52.5938083, 13.3984393 52.5938066, 13.3984347 52.5938162, 13.3983773 52.5938062, 13.3983824 52.5937966, 13.3983708 52.5937946, 13.3983737 52.593789, 13.3983327 52.5937818, 13.3983298 52.5937876, 13.3983179 52.5937854, 13.3983207 52.5937796, 13.3982995 52.5937759))",POINT (13.398319363287673 52.593646699999994),52.593646699999994,13.398319363287673,,,"Schönhauser Straße, 32, Rosenthal, Berlin, 13158",protestant,Pankow,Rosenthal,0312,11003003
598,166759604,St. Otto,christian,catholic,church,Heimat,67,14165,,,,limited,Sa 18:00; Su 11:00,08:00-18:00,,,"POLYGON ((13.2622618 52.4201068, 13.2622682 52.4200897, 13.2622535 52.4200863, 13.2622399 52.4200815, 13.2622282 52.4200752, 13.2622187 52.4200676, 13.2622119 52.420059, 13.2622078 52.4200497, 13.2622069 52.4200402, 13.2622089 52.4200307, 13.262214 52.4200217, 13.2622218 52.4200134, 13.2622321 52.4200062, 13.2622445 52.4200004, 13.2622586 52.4199962, 13.2622737 52.4199937, 13.2622893 52.419993, 13.2623049 52.4199942, 13.2623109 52.419978, 13.2623484 52.4199833, 13.2623657 52.4199308, 13.2625144 52.419951, 13.2625064 52.4199724, 13.2624946 52.4200037, 13.2626398 52.4200241, 13.2625833 52.4201744, 13.2625122 52.4201644, 13.2625202 52.4201431, 13.2622618 52.4201068))",POINT (13.262419139288092 52.42005435),52.42005435,13.262419139288092,Q11722076,de:St.-Otto-Kirche (Berlin-Zehlendorf),"Heimat, 67, Zehlendorf, Berlin, 14165",roman_catholic,Steglitz-Zehlendorf,Zehlendorf,0604,11006006
599,167958273,Hofkirche Köpenick,christian,baptist,chapel,Bahnhofstraße,9,12555,https://www.hof-kirche.de/,,,yes,Su 10:00,,,,"POLYGON ((13.5776355 52.454828, 13.577386 52.4548918, 13.5773927 52.4548993, 13.5773652 52.454906, 13.577397 52.4549488, 13.5774242 52.4549417, 13.577442 52.4549659, 13.5776721 52.4549045, 13.5776355 52.454828))",POINT (13.57752858401961 52.45489555),52.45489555,13.57752858401961,,,"Bahnhofstraße, 9, Köpenick, Berlin, 12555",baptist,Treptow-Köpenick,Köpenick,0910,11009009
600,168901479,St. Matthias,christian,roman_catholic,church,,,10781,http://st-matthias-berlin.de/,,,yes,,,4,,"POLYGON ((13.3547328 52.4955218, 13.3547088 52.4955292, 13.3546655 52.4955269, 13.354633 52.4955165, 13.3546214 52.4955586, 13.3546099 52.4955864, 13.3546012 52.4955917, 13.3545839 52.4955864, 13.3545547 52.4955943, 13.354559 52.4956062, 13.3545342 52.4956081, 13.3545331 52.495595, 13.3544985 52.4955923, 13.354492 52.4956042, 13.3544704 52.4955983, 13.3544779 52.4955858, 13.3544563 52.4955759, 13.3544422 52.4955838, 13.3544293 52.4955713, 13.354427 52.4955476, 13.354434 52.4954991, 13.354397 52.4955055, 13.3543715 52.4955036, 13.3543525 52.4954985, 13.3543332 52.4954866, 13.3543249 52.4954803, 13.3543421 52.4954722, 13.3543319 52.4954474, 13.3543102 52.4954455, 13.3543125 52.4954355, 13.3543341 52.4954374, 13.3543516 52.4954193, 13.3543198 52.4954166, 13.3543225 52.4954054, 13.3543552 52.4954082, 13.3543698 52.4953459, 13.354337 52.495343, 13.3543396 52.4953319, 13.3543723 52.4953347, 13.3543868 52.4952727, 13.3543541 52.4952699, 13.3543649 52.4952225, 13.3543734 52.4951849, 13.3544065 52.4951878, 13.3544218 52.4951215, 13.3544012 52.4951045, 13.3544088 52.4951009, 13.3544159 52.4950976, 13.3544367 52.4951145, 13.3545337 52.4951228, 13.3545348 52.4951184, 13.3545493 52.4951196, 13.3545499 52.4951173, 13.3545537 52.4951176, 13.3545557 52.495109, 13.3546925 52.4951208, 13.3546904 52.4951294, 13.354694 52.4951297, 13.3546934 52.4951319, 13.3547079 52.4951331, 13.3547068 52.4951376, 13.3548035 52.4951461, 13.3548316 52.4951334, 13.3548367 52.4951376, 13.3548428 52.4951426, 13.3548151 52.4951552, 13.3547997 52.4952212, 13.3548325 52.495224, 13.3548127 52.495309, 13.3547799 52.4953061, 13.3547654 52.4953683, 13.3547983 52.4953712, 13.3547958 52.4953824, 13.354763 52.4953795, 13.3547484 52.495442, 13.3547811 52.4954448, 13.3547786 52.4954559, 13.3547472 52.4954532, 13.3547556 52.4954735, 13.3547771 52.4954754, 13.3547749 52.4954855, 13.3547533 52.4954836, 13.3547321 52.4955055, 13.354745 52.4955164, 13.3547328 52.4955218))",POINT (13.354567593106687 52.4953571),52.4953571,13.354567593106687,Q2321414,de:St. Matthias (Berlin),"Berlin, 10781",roman_catholic,Tempelhof-Schöneberg,Schöneberg,0701,11007007
601,172448589,Ölberg-Kirche,christian,protestant,church,,,,,,,yes,,,,,"POLYGON ((13.4264914 52.4947935, 13.4265167 52.4948225, 13.4265105 52.4948245, 13.4265134 52.4948279, 13.42651 52.4948324, 13.4265276 52.4948519, 13.4265346 52.4948521, 13.4265374 52.4948553, 13.4265469 52.4948522, 13.4265719 52.4948808, 13.426935 52.4947626, 13.4268539 52.4946699, 13.4268156 52.4946824, 13.4268033 52.4946683, 13.4267827 52.494675, 13.4267633 52.4946814, 13.4267794 52.4946998, 13.4265477 52.4947752, 13.4264914 52.4947935))",POINT (13.426741353251703 52.4947689),52.4947689,13.426741353251703,Q14540711,de:Ölbergkirche (Kreuzberg),,protestant,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
602,172698801,Adventgemeinde Berlin-Mariendorf,christian,seventh_day_adventist,church,Hausstockweg,26,12107,http://www.adventgemeinde-mariendorf.de/,,,no,,,,,"POLYGON ((13.3933699 52.4341476, 13.3933682 52.4341431, 13.3933199 52.4341499, 13.3933252 52.4341644, 13.3933264 52.4341675, 13.3932789 52.4341737, 13.3932727 52.4341566, 13.3932465 52.4341603, 13.3932403 52.4341611, 13.3932123 52.4340884, 13.3932715 52.4340816, 13.3932756 52.4340905, 13.3933494 52.43408, 13.393326 52.4340153, 13.393332 52.4340138, 13.3933142 52.4339665, 13.3933488 52.4339616, 13.3933436 52.4339439, 13.3933895 52.4339368, 13.3933953 52.433955, 13.3934524 52.433947, 13.3934711 52.4339979, 13.3934443 52.4340026, 13.393492 52.4341315, 13.3933699 52.4341476))",POINT (13.393399335473234 52.43404765),52.43404765,13.393399335473234,,,"Hausstockweg, 26, Mariendorf, Berlin, 12107",adventist,Tempelhof-Schöneberg,Mariendorf,0704,11007007
603,176223592,Christliches Gemeinde Zentrum,christian,pentecostal,place_of_worship,,,,,,,,,,,,"POLYGON ((13.3652429 52.436665, 13.3654539 52.4367074, 13.3655277 52.4365707, 13.3653167 52.4365283, 13.3653105 52.4365399, 13.3652559 52.4366409, 13.3652429 52.436665))",POINT (13.365391812736643 52.436605799999995),52.436605799999995,13.365391812736643,,,,pentecostal,Steglitz-Zehlendorf,Lankwitz,0603,11006006
604,176530167,Gemeindehaus Johannische Kirche,christian,,place_of_worship,Dorfstraße,2,12621,,,,,,,4,,"POLYGON ((13.5821558 52.5063356, 13.5823244 52.5063621, 13.58233 52.5062622, 13.5823552 52.5062619, 13.5823563 52.5062461, 13.5823301 52.5062461, 13.5823354 52.5061663, 13.5822463 52.5061654, 13.5821631 52.5061646, 13.5821558 52.5063356))",POINT (13.582242654733944 52.506298900000004),52.506298900000004,13.582242654733944,Q43674936,,"Dorfstraße, 2, Kaulsdorf, Berlin, 12621",general_christian,Marzahn-Hellersdorf,Kaulsdorf,1003,11010010
605,176530169,Neuapostolische Kirche,christian,,place_of_worship,Alt-Kaulsdorf,21,12621,,,,,,,4,,"POLYGON ((13.5823296 52.5059712, 13.5826982 52.5060224, 13.5827179 52.5060252, 13.5827195 52.5060219, 13.5827292 52.505996, 13.5827552 52.5059262, 13.582722 52.5059211, 13.5823617 52.5058703, 13.5823296 52.5059712))",POINT (13.58254178849424 52.5059487),52.5059487,13.58254178849424,Q67869272,,"Alt-Kaulsdorf, 21, Kaulsdorf, Berlin, 12621",general_christian,Marzahn-Hellersdorf,Kaulsdorf,1003,11010010
606,180593810,Kirche Französisch Buchholz,christian,lutheran,church,Hauptstraße,58A,13127,,,,yes,Su 10:00-12:00,Su 14:00-17:00,,,"POLYGON ((13.4337841 52.6080589, 13.4337917 52.6080093, 13.433798 52.6079683, 13.4339682 52.6079792, 13.4339734 52.6079471, 13.4340615 52.6079508, 13.4340633 52.6079356, 13.4340992 52.6079374, 13.4340973 52.6079524, 13.4341326 52.607954, 13.4341242 52.608002, 13.434133 52.6080035, 13.4341413 52.6080057, 13.4341487 52.6080088, 13.434155 52.6080127, 13.4341599 52.6080173, 13.4341633 52.6080224, 13.4341649 52.6080278, 13.4341649 52.6080333, 13.434163 52.6080387, 13.4341595 52.6080437, 13.4341545 52.6080483, 13.4341481 52.6080521, 13.4341406 52.6080552, 13.4341323 52.6080573, 13.4341234 52.6080584, 13.4341144 52.6080586, 13.4341055 52.6081091, 13.4341006 52.6081088, 13.4340672 52.6081071, 13.434065 52.6081216, 13.4340301 52.60812, 13.434032 52.6081054, 13.4339953 52.6081036, 13.4340017 52.6080713, 13.4337841 52.6080589))",POINT (13.433976671975806 52.60803055),52.60803055,13.433976671975806,,,"Hauptstraße, 58A, Französisch Buchholz, Berlin, 13127",lutheran,Pankow,Französisch Buchholz,0310,11003003
607,180594133,Treffpunkt Gemeinde e.V.,christian,pentecostal,place_of_worship,Hauptstraße,,13127,https://treffpunktgemeinde.de/,,,,Su 10:30-12:30,,,,"POLYGON ((13.4334255 52.6056085, 13.4334027 52.6055573, 13.4333979 52.6055587, 13.4333748 52.6055025, 13.4333788 52.6055013, 13.4333581 52.6054535, 13.4332899 52.6054646, 13.4332346 52.6053523, 13.433253 52.6053489, 13.4332525 52.6053478, 13.4335673 52.6052996, 13.4335684 52.6053009, 13.4336754 52.6052862, 13.4337094 52.6053597, 13.4337238 52.6053943, 13.4336838 52.6053993, 13.4337063 52.6054476, 13.4337459 52.6054415, 13.4337715 52.6054973, 13.4335395 52.6055353, 13.4335611 52.6055878, 13.4334255 52.6056085))",POINT (13.433492452975617 52.60544455),52.60544455,13.433492452975617,,,"Hauptstraße, Berlin, 13127",pentecostal,Pankow,Französisch Buchholz,0310,11003003
608,183972771,Marthakirche,christian,protestant,church,Glogauer Straße,22,10999,,,,yes,,,4,,"POLYGON ((13.4370843 52.4925104, 13.4369112 52.4925585, 13.436736 52.4926068, 13.4366978 52.4925691, 13.436684 52.4925553, 13.4366466 52.4925177, 13.4365931 52.492464, 13.4369248 52.4923438, 13.4371911 52.4922438, 13.4373212 52.4921947, 13.4374414 52.4921488, 13.4374448 52.4921474, 13.4375457 52.4922517, 13.4375875 52.4922987, 13.4376513 52.492362, 13.4375804 52.4923872, 13.4375681 52.4923749, 13.437462 52.4924128, 13.4374759 52.4924277, 13.4374629 52.4924324, 13.4374458 52.4924186, 13.4373462 52.4924542, 13.4373483 52.4924775, 13.4373303 52.4924953, 13.4373014 52.4924969, 13.437264 52.4924838, 13.4372548 52.4924869, 13.4371128 52.4923261, 13.4368573 52.4924266, 13.4368412 52.4924159, 13.4367768 52.4924424, 13.4367709 52.4924556, 13.4367831 52.4924678, 13.43682 52.4925049, 13.4368359 52.4925209, 13.4368489 52.4925144, 13.4368762 52.4925158, 13.4368862 52.4925233, 13.4370532 52.4924717, 13.4370843 52.4925104))",POINT (13.437356104371442 52.492381050000006),52.492381050000006,13.437356104371442,Q1903110,de:Marthakirche (Berlin-Kreuzberg),"Glogauer Straße, 22, Kreuzberg, Berlin, 10999",protestant,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
