geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,health_facility:type,health_specialty:dentistry,healthcare,medical_system:western,office,operator,description,level,name,opening_hours,wheelchair,phone,toilets:wheelchair,website,contact:website,contact:email,contact:fax,contact:phone,check_date:opening_hours,check_date,email,fax,healthcare:speciality,air_conditioning,internet_access,internet_access:fee,payment:bank_transfer,payment:cash,payment:credit_cards,payment:debit_cards,payment:paypal,source,toilets,entrance,opening_hours:signed,wheelchair:description,emergency,name:de,name:en,payment:contactless,start_date,disused:name,disused:office,note,addr:city:fa,addr:housename,alt_name,short_name,shop,addr:floor,brand,brand:wikidata,cash_withdrawal:operator,branch,counselling_type:nutrition,provided_for:boy,provided_for:girl,addr:place,source:date,url,payment:cards,payment:girocard,opening_hours:note:de,payment:mastercard,payment:visa,fixme,name:ja,payment:insurance,payment:invoice,contact:facebook,contact:instagram,noname,smoking,health_specialty:oral_surgery,health_specialty:orthodontics,health_specialty:periodontology,language:ar,wikimedia_commons,survey:date,craft,opening_hours:covid19,addr:inclusion,language:tr,kids_area:indoor,name:vi,whatsapp,check_date:currency:XBT,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,name:signed,building,building:levels,roof:shape,type
POINT (13.3862095 52.4905098),,,,,,,dentist,,,dentist,,,,,3,Mehringdamm ZMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.2532894 52.4490986),,,,,,,dentist,,,dentist,,,,,,Zahnärztin Frieauff,"Mo 10:00-19:00; Tu 09:00-17:30; We, Fr 08:30-13:30; Th 09:00-19:00",,,,,https://zahnarztpraxis-berlin-zehlendorf.de/,info@zahnarztpraxis-berlin-zehlendorf.de,+49 30 8141849,+49 30 8141850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4459701 52.5289775),,,,,,,dentist,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3234346 52.5069584),Berlin,DE,7,10623,Carmerstraße,Charlottenburg,dentist,,,dentist,,,,,,Dr. med. dent. Achim Wundt;Cathrin Wundt,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3239671 52.5073911),Berlin,DE,5,10623,Carmerstraße,Charlottenburg,dentist,,,dentist,,,Dr. Johannes Czerwinski & Kollegen,,4,Kieferorthopädie Savignyplatz,,,,,https://www.zahnmedizinisches-fachzentrum-berlin.de/,,,,,,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3240161 52.5074433),Berlin,DE,5,10623,Carmerstraße,Charlottenburg,dentist,,,dentist,,,Dr. Jasmin Urich,,2,white cocoon,,,,,https://www.white-cocoon.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.412599 52.5212694),Berlin,,1,10178,Alexanderplatz,,dentist,,,dentist,,,,Praxis für Implantologie und Oralchirurgie,,alexeins,Mo-Fr 08:00-19:00; Sa 08:30-13:30,yes,+49 30 688391288,,https://www.alex1-berlin.de/,,,,,,2023-04-11,mail@alex1-berlin.de,,dental_oral_maxillo_facial_surgery,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4244012 52.4897609),Berlin,DE,72,10967,Kottbusser Damm,Neukölln,dentist,,,dentist,,,Kamiran Darouich;Layla Hussaen;Gülten Cakir,,1,Zahnärztliches MVZ Berlin,Mo-Th 09:00-18:00; Fr 09:00-15:00,,,,,,,,+49 30 6941112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4505869 52.5126567),,,22,,Grünberger Straße,,dentist,,,dentist,,,,,,ShapeMySmile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.378599 52.5071734),Berlin,,121,10963,Stresemannstraße,,dentist,,,dentist,,,,,,Zahnklinik Medeco,"Mo-Fr 07:00-21:00; Sa,Su 09:00-18:00",yes,+49 30 2309560,yes,https://www.mvzmedeco.berlin/standort-potsdamer-platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3595406 52.4891546),,,,,,,dentist,,,dentist,,,,,,Dr. Annette Seewaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3197283 52.4887689),Berlin,DE,6,10713,Sigmaringer Straße,Wilmersdorf,dentist,,,dentist,,,,,,Corinna Kant,,,,,http://www.zahnarztpraxis-kant.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4804243 52.517352),Berlin,DE,11,10367,Möllendorffstraße,Lichtenberg,dentist,,,dentist,,,,,2,Zahnarztpraxis Dr. Katrin Hansen,"Mo 08:00-14:00; Tu-We 12:00-19:00; Th 09:00-15:00; Fr ""nach Vereinbarung""",,,,http://hansen-praxis.de,,,,+49 30 4425763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3013941 52.6376139),Berlin,,54,13465,Zerndorfer Weg,,dentist,,,dentist,,,,,,Zahnarztpraxis Catrin Finger,"Mo-Th 09:00-12:00, Tu 15:00-18:00, Th 17:00-22:00",,+493088660534,,https://www.zahnarztfinger.de/,,,,,,,info@zahnarztfinger.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.355677 52.5981672),,,,,,,dentist,,,dentist,,,,,,Andreas Wein,"Mo-Th 09:00-18:00; We 15:00-18:00; Fr 09:00-14:00 || ""nach Vereinbarung""",,+49 30 4161171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3558359 52.5972091),,,,,,,dentist,,,dentist,,,,,,Zahnarztpraxis Urich & Weber,"Mo,We 08:00-18:00; Tu,Th 10:00-20:00; Fr 08:00-13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3374389 52.431764),Berlin,,30,12247,Kaiser-Wilhelm-Straße,Lankwitz,dentist,,,dentist,,,,,,ZahnZimmer,"Mo-Th 09:00-12:00,14:00-18:00; We 14:00-18:00; Fr 09:00-12:00",yes,+49 30 8336024,,https://zahnzimmer.berlin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3555804 52.5976422),,,,,,,dentist,,,dentist,,,,,,Maher Nwaiser,"Mo-Th 09:00-12:00,14:00-18:00; We 09:00-12:00; Fr 09:00-13:00",,+49 30 4161026,,https://www.nwaiser.de/,,,,,,,praxis@nwaiser.de,+49 30 4155900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3556275 52.5976628),,,,,,,dentist,,,dentist,,,,,,Robert & Laura Hornig,"Mo-Th 09:00-13:00,15:00-18:00; We off; Fr 09:00-13:00",,+49 30 4250334,,https://www.zahnarztpraxis-hornig.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5842103 52.4412397),,,,,,,dentist,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3704786 52.5409386),,,5,,Reinickendorfer Straße,,dentist,,,dentist,,,,,,Abdullah Al-Wadhaf,Mo 09:00-18:00; Tu 09:00-15:00; Th 09:00-17:30; Fr 08:30-13:00,no,,,,,,,,2025-06-29,2025-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3333885 52.5952357),,,,,,,dentist,,,dentist,,,,,4,Zahnärzte Wittenau Zahnarzt M. Moazzen und Kollegen,Mo-Th 09:00-19:00; Fr 09:00-13:00,yes,,,,,,,,2024-01-29,,,,endodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
POINT (13.3466931 52.5911199),,,,,,,dentist,,,dentist,,,,,,Katja Hagenstein,"Mo 09:00-16:00; Tu,Th 09:00-18:00; We 09:00-14:00; Fr 09:00-13:00; PH off",,+49 304169045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3538157 52.4928302),,,,,,,dentist,,,dentist,,,,,,Matthias Fromin,"Mo-Fr ""by appointment""",,+49302170211,,,,,,,,2023-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4546002 52.4415436),Berlin,,46,12359,Grüner Weg,,dentist,,,dentist,,,Robert Terkhany,,,Dr. Terkhany,"Mo 09:00-15:00, Tu 09:00-13:00, 14:00-19:00, We 13:00-19:00,Th 09:00-15:00",,+49 30 6012098,,https://www.zahnarzt-britz.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.37902 52.5577563),,,,,,,dentist,,,dentist,,,,,5,Dr. dent. Jalil Mohammadi Mosanen,Mo-Fr 08:00-18:00,,+49 30 4946030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.558268 52.5049752),,,3,12683,Elsterwerdaer Platz,,dentist,,,dentist,,,,,2,CenDenta,Mo-Fr 08:00-19:00,,+49 30 21960970,,https://cendenta.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4981588 52.5148869),,,,,,,dentist,,,dentist,,,,,,Tùng Trần,Mo-Th 11:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tùng Trần,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tùng Trần,,,,,,,,,,,
POINT (13.4803854 52.516091),,,1-2,,Normannenstraße,,dentist,,,dentist,,,,,,Dr. Jan B. Schibenes & Kollegen,"Mo 09:00-17:00; Tu,Th 11:30-19:30; We 08:30-16:30",,+49 30 35122218,,https://www.dr-schibenes.de,,,,,,,praxis@dr-schibenes.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4732423 52.6133795),,,,,,,dentist,,,dentist,,,,,,Zahnarztpraxis Kerstin Hillenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5649063 52.5191243),,,,,,,dentist,,,dentist,,,,,,Dentalzentrum Plus,Mo-Fr 08:00-19:00 ;Sa 09:00-14:00,yes,,,,https://dentalzentrumplus.de/standorte/marzahn/,Info-mz@dentalzentrum.de,,+49 30 56 49 28 61,,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3682513 52.5870065),Berlin,,29 A,13158,Hauptstraße,,dentist,,,dentist,,,,,,Zahnarztpraxis Wilhelmsruh,,,,,https://zahnarztpraxis-wilhelmsruh.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5264213 52.4829595),Berlin,,1,10318,Rheinsteinstraße,,dentist,,,dentist,,,Björn Hoppe,,,,Mo 08:00-15:00; Tu 12:00-20:00 ; We 12:00-19:00; Th 08:00-14:00; Fr 08:00-13:00,,,,,,,,+49 30 5 09 82 89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5264527 52.4829287),Berlin,,1,10318,Rheinsteinstraße,,dentist,,,dentist,,,Dr. med. Christine Bernd,,,,"Mo,Th 12:00-19:00; Tu 12:00-17:00 open ""CMD-Sprechstunde""; We,Fr open ""nach tel. Vereinbarung""",,,,,https://www.zahnarztpraxis-christine-berndt.de,,,+49 30 5090288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.420709 52.5324471),,,,,,,dentist,,,dentist,,,,,,Mundpropaganda,Mo-Th 08:00-20:00; Fr 08:00-14:00,yes,,,,,,,,2025-11-11,2025-11-11,,,,,wlan,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3925004 52.5321356),Berlin,,7,10115,Invalidenstraße,,dentist,,,dentist,,,Dr. Nicola Schmidt-Rogge,,,Praxis für Kieferorthopädie Mitte,,,+49 30 40042900,,https://www.kieferorthopaede-berlin.de/de/mitte/index.php,,,,,2025-04-05,,,,orthodontics,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4075593 52.5243777),Berlin,DE,1,10178,Rochstraße,,dentist,,,dentist,,,,,,Cinderella Kolarikal,,no,,,,https://www.dentists-zahnarzt-berlin.de/,,,+49 30 2821385,,,,,stomatology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4821504 52.5143585),Berlin,DE,20,10367,Dottistraße,Lichtenberg,dentist,,,dentist,,,,,,Christiane Weigmann,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5718949 52.5453013),,,,,,,dentist,,,dentist,,,,,4,Joselowitsch dental,"Mo 08:00-13:00, 14:00-19:00; Tu 08:00-13:00, 14:00-19:00; We 08:00-13:00; Th 08:00-13:00, 14:00-19:00; Fr 08:00-13:00",,+49 30 9317062,,https://www.dr-zahnarzt.berlin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3375364 52.4941009),Berlin,DE,49,10779,Bamberger Straße,Schöneberg,dentist,,,dentist,,,Pushpam Sreekumar,,,Smile Shine,,,,,https://www.zahnarztpraxis-sreekumar.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3372846 52.487633),Berlin,DE,5,10825,Kufsteiner Straße,Schöneberg,dentist,,,dentist,,,Alexandra Stein,,,Alexandra Stein,,,,,https://www.zahnarztpraxis-stein.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4819804 52.5132041),Berlin,,151,10365,Frankfurter Allee,,dentist,,,dentist,,,,,,Zahnarztpraxis Dirk Kondak & KollegInnen,,,,,https://www.zahnarztpraxis-dirk-kondak.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3593028 52.5458904),,,,,,,dentist,,,dentist,,,,,1,Zahnärzte am Leo,"Mo,We 09:00-13:00,14:00-17:00; Tu,Th,Fr 10:00-13:00,14:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3850506 52.5501019),,,,,,,dentist,,,dentist,,,,,,D. Naumann,Mo-Th 09:00-18:00; Fr 09:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4072262 52.5717031),,,,,,,dentist,,,dentist,,,,,,Praxisgemeinschaft Martin Funke,"Mo-Th 08:00-12:00,14:00-18:00",,+493048637855,,https://www.zahnarzt-martin-funke.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3250814 52.4910653),Berlin,DE,19,10717,Holsteinische Straße,Wilmersdorf,dentist,,,dentist,,,,,,Dr. med. dent. Ulrike Müller,,,,,,https://die-zahnarztpraxis-wilmersdorf.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3562296 52.5356388),,,,,,,dentist,,,dentist,,,,,,Perleweiss,Mo-Th 09:00-18:00; Fr 09:00-15:00,,,,,,,,,2025-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4381439 52.4524085),Berlin,,116,12347,Britzer Damm,,dentist,,,dentist,,,,,,dentaxx Britz,Mo-Fr 08:00-20:00,no,+49 30 6064053,,https://zahnarzt-praxis-britz.de,,,,,,,praxis-britz@dentaxx.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3163371 52.4907968),Berlin,DE,182,10713,Hohenzollerndamm,Wilmersdorf,dentist,,,dentist,,,,,,Silke Conrad,"Mo,Th 10:00-18:00; We,Fr 09:00-14:00",,,,https://www.zahnpraxis-conrad.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3187828 52.4915965),Berlin,DE,187,10713,Hohenzollerndamm,Wilmersdorf,dentist,,,dentist,,,,,,Boris Wais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3188315 52.4916029),Berlin,DE,187,10713,Hohenzollerndamm,Wilmersdorf,dentist,,,dentist,,,,,,Dr. medic. stom. Gennady Esterov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.490114 52.4678224),,,,,,,dentist,,,dentist,,,,,,Orthodont,"Mo-We 09:00-13:00, Mo,Tu,Th 14:00-18:00, We 14:00-18:30",,,,,,,,,,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3093527 52.516859),,,,,,,dentist,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3324646 52.4763553),Berlin,DE,3,12159,Handjerystraße,Friedenau,dentist,,,dentist,,,,,,Berodent,Mo-Fr 10:00-18:00,,,,https://berodent-kfo.de/,,,,,,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4380476 52.4533576),,,,,,,dentist,,,dentist,,,,,,Dr. Ulrich Weik,"Mo-Fr 08:00-12:00, Mo,Tu 14:00-18:00, Th 14:00-20:00",,,,,,,,,2025-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5257706 52.4840406),,,,,,,dentist,,,dentist,,,,,,Dr. Gunnar Frahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3083202 52.5067727),,,,10627,,,dentist,,,dentist,,,Lien Hoang Phuong,,,Zahnarztpraxis Kantstrasse,"Mo-Tu, Th 10:00-18:00; We 09:00-18:00; Fr 09:00-13:00",,+49 30 3138579,,https://zahnarzt-kantstr.de/,,,,,,,kontakt@zahnarzt-kantstr.de,,,,,,,,,,,,,,,,,Zahnarztpraxis Lien Hoang Phuong,Dentist Kantstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5194864 52.4808881),Berlin,,32,10318,Ehrlichstraße,,dentist,,,dentist,,,,,,Zahnarztpraxis Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.478921 52.5135587),,,,,,,dentist,,,dentist,,,,,,Novowhite,,,+49 30 330 998 670,,https://www.novowhite.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5730998 52.41246),,,,,,,dentist,,,dentist,,,JR Invest GbR,,,Dentalzentrum Grünau,Mo-Th 08:00-20:00; Fr 08:00-18:00,yes,,,,,kontakt@dentalzentrum-gruenau.de,,+49 30 220117060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5725362 52.4124723),,,,,,,dentist,,,dentist,,,"Dr. Anne-Sibylle Lucas, Dr. Anne Sophie Herold",,,Zahnarztpraxis Dr. Lucas & Dr. Herold,"Mo,Th 08:00-13:00; 14:00-18:00; Tu,We 09:00-13:00; 14:00-19:00; Fr 09:00-13:00",yes,,,,https://www.zahnfeen.com/,info@zahnfeen.com,,+49 30 672 90 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3623335 52.5305724),Berlin,DE,23B,10557,Lehrter Straße,Moabit,dentist,,,dentist,,,,,,happybite Zahnzentrum,"Mo-We 08:00-20:00; Th,Fr 08:00-18:00; Sa,Su,PH off",,,,https://www.happybite-berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4719912 52.4327266),,,,,,,dentist,,,dentist,,,,,,Frank Hoffmann,"Mo-Th 09:00-12:00,13:30-17:30",,,,,,,,,,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4182624 52.5125233),,,,,,,dentist,office,main,dentist,yes,physician,Svitlana Lukasevuica,,0,,"Mo,Th 09:00-18:00, Tu,We 08:00-15:30, Fr 08:00-14:00; PH off",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.2244438 52.5449238),Berlin,,1,13599,Romy-Schneider-Straße,,dentist,,,dentist,,,,,,Priesterjahn Ruth,Mo 09:00-17:00; Tu 12:00-20:00; We 09:00-12:00; Th 11:00-19:00,,+49 30 33776483,,,,,,,,2024-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.6136035 52.5087315),,,,,,,dentist,office,main,dentist,yes,physician,Kathleen Kraatz,,3,,,,+49 30 5445424,,https://www.zahnarztpraxis-mahlsdorf.de/,,,,,,,info@zahnarztpraxis-mahlsdorf.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3856781 52.518762),,,6,,Neustädtische Kirchstraße,,dentist,,,dentist,,,,"Huhndorf, Archiudean - Zahnarzt und Zahntechniker",1,Huhndorf,,yes,+493020634610,,https://zahnmedizin-huhndorf.de,,praxis@zahnmedizin-huhndorf.de,+493020634612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3907263 52.5847631),,,52,,Friedrich-Engels-Straße,,dentist,,,dentist,,,,,,Jens Matzat,"Mo, Tu, Th 13:00-19:00; We 08:00-14:00; Fr 08:00-13:00",no,+49 30 4772123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3045382 52.5118145),,,,,,,dentist,,,dentist,,,,Kieferorthopädie,6,Biss45,"Mo-Th 09:00-12:00, 13:00-19:00; Fr-Su, PH off",,+4930959989320,,https://biss45.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
