amenity,brand,brand:wikidata,brand:wikipedia,compressed_air,fuel:HGV_diesel,fuel:diesel,fuel:e10,fuel:octane_102,fuel:octane_95,man_made,name,opening_hours,surveillance,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,check_date,fuel:ethanol,level,operator,payment:cash,payment:mastercard,payment:visa,phone,website,check_date:opening_hours,fuel:adblue,fuel:biodiesel,fuel:octane_98,shop,car_wash,contact:fax,contact:phone,contact:website,payment:american_express,payment:debit_cards,payment:diners_club,payment:dkv,payment:maestro,payment:uta,payment:v_pay,payment:westfalen_card,self_service,fuel:biogas,fuel:cng,fuel:lpg,kiosk,fuel:GTL_diesel,compressed_air:fee,fax,fuel:gts_diesel,fuel:octane_100,payment:cryptocurrencies,payment:girocard,payment:credit_cards,ref,source,toilets,toilets:wheelchair,changing_table,operator:wikidata,wheelchair:description,covered,fuel:1_50,note,currency:others,fuel:kerosene,payment:coins,payment:notes,currency:EUR,access,atm,fuel:e85,fuel:1_25,payment:routex,drink:club-mate,automated,postal_code,internet_access,internet_access:fee,smoking,description,source:opening_hours,name:de,name:en,post_office,post_office:brand,post_office:brand:wikidata,addr:inclusion,layer,car_repair,branch,roof:levels,roof:shape,check_date:compressed_air,contact:email,fuel:heating_oil,start_date,building,fuel:hvo100,payment:esso_card,payment:euroshell,payment:shell_clubsmart,official_name,ref:vatin,fuel:adblue:canister,name:signed,fuel:h35,fuel:h70,payment:h2_mobility_card,source:website,start_date:fuel:h70,lottery,valves,truck_wash,vacuum_cleaner,tenant,opening_hours:signed,building:levels,building:min_level,fuel:LH2,bus,minibus,cash_withdrawal,payment:apple_pay,payment:google_pay,surface,atm:operator,owner,landuse,service:vehicle:car_repair,service:vehicle:inspection,fuel:octane_92,height,wikimedia_commons,payment:H2_Delivery,payment:HyLane,payment:ryd_pay,start_date:fuel:h35,poi_type,amperage,authentication:short_message,bicycle,capacity,socket:type2,source:delivery_date,voltage,addr:floor,fee,operator:wikipedia,note:de,authentication:membership_card,payment:account_cards,authentication:app,authentication:nfc,motorcar,parking:fee,socket:type2:output,socket:type2:current,socket:type2:voltage,survey:date,hgv,maxstay:conditional,network,payment:paypal,scooter,colour,location,authentication:phone_call,socket:schuko,short_name,charge,payment:sepa,payment:vpay,authentication:none,comment,maxstay,socket:chademo,socket:type2_combo,socket:chademo:output,socket:type2_combo:output,truck,camera:direction,camera:mount,camera:type,highway,surveillance:type,surveillance:zone,ref:EU:EVSE,noname,output,charging_station:output,description:de,socket:usb,mapillary,socket:tesla_supercharger_ccs,socket:type2_cable,lit,support,fixme,payment:mea,object:city,object:country,object:housenumber,object:postcode,object:street,payment:app,payment:cards,payment:membership_card,payment:qr_code,capacity:motorcar,payment:bank_transfer,socket:tesla_supercharger_ccs:output,socket:type2_cable:output,payment:Giro-e,payment:Ladekarte,direction,lamp_mount,lamp_type,access:conditional,payment:contactless,small_electric_vehicle,motor_vehicle,parking:left,parking:left:fee,parking:left:maxstay,parking:left:orientation,parking:right,image,manufacturer,payment:nfc,authentication:contactless,socket:type2_combo:current,socket:type2_combo:voltage,bicycle_parking,socket:device:USB-A,socket:device:USB-C,charge:conditional,socket:type1:output,email,panoramax,panoramax:0,panoramax:1,payment:samsung_pay,orientation,indoor,operator:type,not:operator:wikidata,payment:rfid_card,payment:online_payment,payment:prepaid_cards,obstacle:parking,position,serialnumber,material,construction,motorcycle,socket:type1,socket:j3105-1,socket:j3105-1:output,capacity:charging,capacity:bicycle,taxi,socket:unknown,socket:unknown:output,markings,restriction,street:name,capacity:disabled,ref:goingelectric,socket:chademo:current,socket:chademo:voltage
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,Berliner Stadtwerke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,no,2,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,24/7,,,,,,,,,,,,EDEKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q701755,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,2,,,,,yes,,,,,,,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,Kaufland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q685967,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,2,,,,,yes,,,,,,,yes,,,,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,EWE Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q103162514,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,2,,,,,yes,,,,,,,yes,,,,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,24/7,,,,,,,,,,,,be emobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,2,2,,,,yes,,,,,,,yes,,,,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,Kaufland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q685967,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,2,,,,,yes,,,,,,,yes,,,,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,24/7,,,,,,,,,,,,Pfalzwerke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2082280,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,12,,,,,yes,,,,,,,yes,,,,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,ubitricity,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,,,,,,,,,,,,Straßenlaterne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,1,,,,,,,,,,,,,3.7 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,ubitricity,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,,,,,,,,,,,,Straßenlaterne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,1,,,,,,,,,,,,,3.7 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,ubitricity,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,,,,,,,,,,,,Straßenlaterne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,1,,,,,,,,,,,,,3.7 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,Mennekes,,,,,,,,,,,24/7,,,,,44,,Ella-Barowsky-Straße,,2025-08-20,,0,ENGIE Deutschland GmbH,no,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,Mennekes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,19,,Nordbahnstraße,,2025-08-22,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,EZE,,,,,,,,,,,,,,,,,,,,,,,EZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q127690117,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,,,,,,,,,,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,2025-09-01,,0,"Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt",yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,,no,2,1,,,,yes,,,,,,,yes,,,,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,Moon Power,,,,,,,,,,,,,,,,,,,,,,,Moon Power GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,Moon Power,,,,,,,,,,,,,,,,,,,,,,,MOON POWER GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,Moon Power,,,,,,,,,,,,,,,,,,,,,,,Moon Power GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,,,,,,,,,,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,3,,,,,,,,,,,,,,3 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,,,,,,,,,,,,,,3 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,,,,,,,,,,,,,,3 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,,,,,,,,,,,,,,3 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,1,,,,,,,,,,,,,,3 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,LichtBlick eMobility GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,26,,,,,,,,,,,,,,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,LichtBlick eMobility GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,,,,,,,,,,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,reev GmbH - (DEONE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,,,,,,,,,,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,ubitricity,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,5,,,,,,,,,,,,,,"3,7 kW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,5,,,,,,,,,,,,,,"3,7 kW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alle 4 Ladepunkte hier sind in die Laterne integriert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,5,,,,,,,,,,,,,,"3,7 kW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charging_station,ubitricity,Q113699692,,,,,,,,,,,,,,,,,,,,,,ubitricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q113699692,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,5,,,,,,,,,,,,,,"3,7 kW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
